IDPasivo;Nombre_Institucion;CategoriaCargo_Nombre;Nombre_Pasivo;Apellidos_Pasivo;CodigoNacionalidadIso_Pasivo;DocumentoPaisIso_Pasivo;FechaInicio_Pasivo;FechaTermino_Pasivo;LinkAudienciaReunion_Pasivo;LinkViajes_Pasivo;LinkDonativos_Pasivo;CargoFuncion_Pasivo;IDORPortal_Institucion
81895;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;ANA MARIA ;HUBNER GUZMAN;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/591/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/591/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/591/donativos;Consejero;AX001
81896;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;XIMENA;TUCHIE MIRANDA;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/592/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/592/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/592/donativos;Consejera Consejo Coordinación Zonal de Valdivia;NR001
81897;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;JAIME;LANDSKRON VELÁSQUEZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/595/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/595/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/595/donativos;Consejero Consejo Coordinación Zonal de Valdivia;NR001
81898;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;MARIA EUGENIA;MANAUD TAPIA ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/596/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/596/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/596/donativos;Consejera;AX001
81899;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;JAIME ;VARELA AGUIRRE ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/597/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/597/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/597/donativos;Consejero;AX001
81900;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;MARIA INES ;HORVITZ LENNON ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/598/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/598/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/598/donativos;Consejera;AX001
81901;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;JORGE;PIZARRO ASTUDILLO;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/599/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/599/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/599/donativos;Consejero Consejo Coordinación Zonal de Puerto Montt;NR001
81902;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;LEOPOLDO;VERA MUÑOZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/600/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/600/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/600/donativos;Consejero Consejo Coordinación Zonal de Puerto Montt;NR001
81903;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;CARLOS ;MACKENNEY URZUA ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/602/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/602/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/602/donativos;Consejero;AX001
81904;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;JIMENA;MUÑOZ PROVOSTE;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/605/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/605/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/605/donativos;Consejera Consejo Coordinación Zonal de Puerto Montt;NR001
81905;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;PAULINA ;VELOSO VALENZUELA ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/606/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/606/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/606/donativos;Consejera;AX001
81906;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;MARÍA SOLEDAD;SANTANA CARDEMIL;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/607/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/607/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/607/donativos;Consejera Consejo Coordinación Zonal de Puerto Montt;NR001
81907;PANEL DE EXPERTOS DEL TRANSPORTE PÚBLICO LEY Nº 20.378;Integrante Panel de Expertos de Transportes, de la Ley N° 20.378.;Juan Enrique;Coeymans Avaria;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/608/audiencias;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/608/viajes;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/608/donativos;Presidente del Panel de Expertos Ley N° 20.378;CO003
81908;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;JUAN ANTONIO ;PERIBONIO PODUJE ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/609/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/609/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/609/donativos;Consejero;AX001
81909;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;LORENA;LEMUNAO AGUILAR;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/610/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/610/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/610/donativos;Consejera Consejo Coordinación Zonal de Puerto Montt;NR001
81910;PANEL DE EXPERTOS DEL TRANSPORTE PÚBLICO LEY Nº 20.378;Integrante Panel de Expertos de Transportes, de la Ley N° 20.378.;José Tomás ;Morel Lara;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/611/audiencias;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/611/viajes;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/611/donativos;Miembro Integrante Panel de Expertos Ley N° 20.378;CO003
81911;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;LEONARDO;LLANOS LAGOS;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/612/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/612/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/612/donativos;Consejero Consejo Coordinación Zonal de Puerto Montt;NR001
81912;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;MARIO ;MEZA GAETE;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/613/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/613/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/613/donativos;Consejero Consejo Coordinación Zonal de Puerto Montt;NR001
81913;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;RODRIGO SANTIAGO ;QUINTANA MELENDEZ ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/614/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/614/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/614/donativos;Consejero;AX001
81914;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;CARLOS;HORMAZABAL MUÑOZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/616/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/616/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/616/donativos;Consejero Consejo Coordinación Zonal de Puerto Montt;NR001
81915;PANEL DE EXPERTOS DEL TRANSPORTE PÚBLICO LEY Nº 20.378;Integrante Panel de Expertos de Transportes, de la Ley N° 20.378.;Patricio;Rojas Ramos;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/617/audiencias;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/617/viajes;https://www.leylobby.gob.cl/instituciones/CO003/cargos-pasivos/617/donativos;Miembro Integrante Panel de Expertos Ley N° 20.378;CO003
81916;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;MARCO;MEDRANO MEDRANO;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/618/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/618/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/618/donativos;Consejero Consejo Coordinación Zonal de Puerto Montt;NR001
81917;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;CLAUDIO;VERA DAVILA;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/619/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/619/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/619/donativos;Consejero Consejo Coordinación Zonal de Puerto Montt;NR001
81918;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;ALEJANDRA;PINO MUÑOZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/620/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/620/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/620/donativos;Consejera Consejo Coordinación Zonal de Puerto Montt;NR001
81919;SUBSECRETARÍA DE RELACIONES EXTERIORES;Embajador ;Marcia;Covarrubias Martinez;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AC001/cargos-pasivos/621/audiencias;https://www.leylobby.gob.cl/instituciones/AC001/cargos-pasivos/621/viajes;https://www.leylobby.gob.cl/instituciones/AC001/cargos-pasivos/621/donativos;Embajador de Chile en Argelia;AC001
81920;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;MARÍA SOLEDAD;GARÍN CONTRERAS;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/622/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/622/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/622/donativos;Consejera Consejo Coordinación Zonal de Puerto Montt;NR001
81921;CONSEJO DE DEFENSA DEL ESTADO (CDE);Consejero del Consejo de Defensa del Estado;JUAN IGNACIO ;PIÑA ROCHEFORT ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/623/audiencias;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/623/viajes;https://www.leylobby.gob.cl/instituciones/AX001/cargos-pasivos/623/donativos;Consejero;AX001
81922;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;ALICIA;ARANEDA ESPINOZA;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/624/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/624/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/624/donativos;Consejera Consejo Coordinación Zonal de Coyhaique;NR001
81923;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;PEDRO ALEJANDRO;CASTRO ESPINOZA;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/625/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/625/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/625/donativos;Consejero Consejo Coordinación Zonal de Coyhaique;NR001
81924;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;MARIO;DEVAUD OJEDA;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/626/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/626/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/626/donativos;Consejero Consejo Coordinación Zonal de Coyhaique;NR001
81925;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;ALVARO;GUTIÉRREZ MUÑOZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/627/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/627/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/627/donativos;Consejero Consejo Coordinación Zonal de Coyhaique;NR001
81926;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;PATRICIO;NEIRA FERNANDEZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/629/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/629/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/629/donativos;Consejero Consejo Coordinación Zonal de Coyhaique;NR001
81927;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;PATRICIO;BRINTRUP VILLAROEL;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/630/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/630/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/630/donativos;Consejero Consejo Coordinación Zonal de Coyhaique;NR001
81928;SUBSECRETARÍA DE SALUD PÚBLICA ;Ministro;Helia;Molina Milman;CHL;CHL;2014-11-28;2014-12-30;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/632/audiencias;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/632/viajes;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/632/donativos;Ministro(a);AO001
81929;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;MARÍA ISABEL ;SAN MARTÍN MORALES;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/633/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/633/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/633/donativos;Consejera Consejo Coordinación Zonal de Punta Arenas;NR001
81930;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;GONZALO;ROJAS MONJE;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/634/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/634/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/634/donativos;Consejero Consejo Coordinación Zonal de Punta Arenas;NR001
81931;SUBSECRETARÍA DE SALUD PÚBLICA ;Subsecretario;Jaime;Burrows Oyarzún;CHL;CHL;2014-12-31;;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/635/audiencias;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/635/viajes;https://www.leylobby.gob.cl/instituciones/AO001/cargos-pasivos/635/donativos;Subsecretario de Salud Pública;AO001
81932;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;JAIME;ÁLVAREZ ASTETE;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/636/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/636/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/636/donativos;Consejero Consejo Coordinación Zonal de Punta Arenas;NR001
81933;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;MÓNICA;FIGUEROA MUÑOZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/637/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/637/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/637/donativos;Consejera Consejo Coordinación Zonal de Punta Arenas;NR001
81934;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;KATHERINE;GONZÁLEZ BUTCHER;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/638/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/638/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/638/donativos;Consejera Consejo Coordinación Zonal de Punta Arenas;NR001
81935;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;REMIGIO;CONCHA GOMEZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/639/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/639/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/639/donativos;Consejero Consejo Coordinación Zonal de Punta Arenas;NR001
81936;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;LUIS;FICA GERBIER;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/641/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/641/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/641/donativos;Consejero Consejo Coordinación Zonal de Punta Arenas;NR001
81937;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;JORGE;MIRANDA VÁSQUEZ;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/642/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/642/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/642/donativos;Consejero Consejo Coordinación Zonal de Punta Arenas;NR001
81938;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;SERGIO;VARGAS GALLARDO;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/643/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/643/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/643/donativos;Consejero Consejo Coordinación Zonal de Punta Arenas;NR001
81939;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;ALBERTO;GUZMÁN ESPARZA;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/646/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/646/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/646/donativos;Consejero Consejo Coordinación Zonal de Punta Arenas;NR001
81940;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;JORGE;MALDONADO MANSILLA;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/647/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/647/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/647/donativos;Consejero Consejo Coordinación Zonal de Punta Arenas;NR001
81941;SUBSECRETARÍA DE DESARROLLO REGIONAL Y ADMINISTRATIVO (SUBDERE);Subsecretario;RICARDO;CIFUENTES LILLO;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AB002/cargos-pasivos/648/audiencias;https://www.leylobby.gob.cl/instituciones/AB002/cargos-pasivos/648/viajes;https://www.leylobby.gob.cl/instituciones/AB002/cargos-pasivos/648/donativos;Subsecretario(a);AB002
81942;SUBSECRETARÍA DE PREVENCIÓN DE DELITOS;Subsecretario;Antonio;Frey Valdés;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AB093/cargos-pasivos/655/audiencias;https://www.leylobby.gob.cl/instituciones/AB093/cargos-pasivos/655/viajes;https://www.leylobby.gob.cl/instituciones/AB093/cargos-pasivos/655/donativos;Subsecretario(a);AB093
81943;SUBSECRETARIA DE SERVICIOS SOCIALES;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19.886;Jeanet;Leguas;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/AI008/cargos-pasivos/665/audiencias;https://www.leylobby.gob.cl/instituciones/AI008/cargos-pasivos/665/viajes;https://www.leylobby.gob.cl/instituciones/AI008/cargos-pasivos/665/donativos;Integrante de Comisión Evaluadora formada en el marco de la Ley N° 19886;AI008
81944;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;HENRRY;HARRIS BORDONES;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/670/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/670/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/670/donativos;Sub Director (I) Corporación Administrativa del Poder Judicial;NR001
81945;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;KAREN ;DUEÑA DUJOVNE;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/671/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/671/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/671/donativos;Jefe Departamento de Finanzas de la Corporación Administrativa del Poder Judicial;NR001
81946;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;ANASTASIA;DIAMANTIDIS TSALIKIS;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/672/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/672/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/672/donativos;Jefe Departamento de Adquisiciones de la Corporación Administrativa del Poder Judicial;NR001
81947;CORPORACIÓN ADMINISTRATIVA DEL PODER JUDICIAL;Otro;RAMON ;ALVAREZ CARRASCO;CHL;CHL;2014-11-28;;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/673/audiencias;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/673/viajes;https://www.leylobby.gob.cl/instituciones/NR001/cargos-pasivos/673/donativos;Jefe Departamento de Infraestructura de la Corporación Administrativa del Poder Judicial;NR001
